IndexNumber_Target,ChannelCount_Luminaire,OptimCounter,CCT_Target,Duv_Target,Duv_signed,Luminance_Target,u1976_Target,v1976_Target,Luminance_Actual,u1976_Actual,v1976_Actual,MelanopicRadiance_Actual,CIEx2Degree_Actual,CIEy2Degree_Actual,LuminanceDifference_TargetTOActucal,u1976_Difference_TargetTOActural,v1976_Difference_TargetTOActural,OptimResult_Number,CRI_Actual
119,11,5,3017,0.012,-0.012,140,0.254297534987243,0.504255580743252,140.118826343072,0.254316854836294,0.504299329611137,0.145217218284134,0.419425467947672,0.369645587621181,0.118826343071959,1.93198490510693e-05,4.37488678846076e-05,38,70.2127366926532
119,11,6,3017,0.012,-0.012,140,0.254297534987243,0.504255580743252,139.562278010886,0.254320087879435,0.504294393137463,0.140173415060609,0.419423238519175,0.369635305388239,0.437721989114181,2.25528921917739e-05,3.88123942113294e-05,39,72.8752773586803
120,11,0,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.3522720876,0.255364256511688,0.500088818821832,0.122263602885867,0.415544421463226,0.361677901443823,0.647727912400484,1.52941473662294e-05,3.0355505267754e-05,1,45.3219722007323
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.407098245516,0.255395627713354,0.500033445873486,0.101470366116422,0.41551476863357,0.361567629940203,0.592901754484387,1.60770543003452e-05,2.50174430784789e-05,2,71.5889295230125
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.14242647133,0.25540706728527,0.500056776535867,0.103391946714319,0.415556265990026,0.36160441455975,0.857573528669633,2.75166262163618e-05,1.68678069656369e-06,3,70.4052534879378
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.062670514201,0.255340374155431,0.500051224150907,0.10468086204795,0.415471137083926,0.361620751882644,0.937329485799381,3.91765036227287e-05,7.23916565736893e-06,4,67.7272097251645
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.184618115009,0.255376413665906,0.500040539622297,0.103885509706694,0.415500692589171,0.361587713782521,0.815381884991098,3.1369931477454e-06,1.7923694267119e-05,5,69.1116408642003
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.586688668535,0.25542896720898,0.500026412764429,0.101019077429854,0.415545530513845,0.361542116095984,0.413311331464882,4.9416549926129e-05,3.20505521350656e-05,6,73.0309404397854
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.131547598387,0.255364316891291,0.50005596847138,0.103137824188826,0.415505005777555,0.361619753644842,0.868452401612757,1.52337677634673e-05,2.49484518366483e-06,7,69.1940382726894
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.39278208644,0.255351490544399,0.500069765937749,0.102429136760844,0.415506500266513,0.361649196896587,0.607217913560362,2.80601146552817e-05,1.13026211847611e-05,8,69.2836520884781
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.218953259777,0.255389113083499,0.500075547821246,0.103286718869582,0.415557709904814,0.361644667400001,0.781046740222905,9.56242444494215e-06,1.70845046822965e-05,9,69.2414435819503
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.278576063779,0.255382187449044,0.500024845539521,0.10271486502526,0.4154886235882,0.361557688034085,0.721423936221328,2.63678998979611e-06,3.36177770426938e-05,10,70.0377974476093
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.290496535783,0.255411719085609,0.500072607579899,0.101717276209829,0.415580767737633,0.361630597281433,0.709503464217477,3.21684265551792e-05,1.41442633347921e-05,11,71.0677649622778
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.233086870676,0.255341446810566,0.500057609404556,0.103834288785,0.415480073087539,0.361631628200043,0.766913129324081,3.81038484875695e-05,8.53912007880986e-07,12,68.7659424191498
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.369588854977,0.25538273619233,0.500107057066066,0.103671570222795,0.415588088314432,0.361702924615892,0.630411145022663,3.18553327582904e-06,4.85937495023903e-05,13,68.5608283447608
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.224025662895,0.25535450316733,0.500039373271089,0.102108902694518,0.41547351632248,0.361594244055452,0.77597433710514,2.50474917243837e-05,1.90900454748455e-05,14,70.4552970691254
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.187482486369,0.255374390874432,0.500016389558031,0.102177528720335,0.41546929116302,0.361545788567717,0.812517513630581,5.1597846223439e-06,4.20737585328235e-05,15,70.5920420979626
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.33072349972,0.255359338607195,0.500085109857599,0.103952258575089,0.415534177125558,0.361673267953982,0.669276500279778,2.02120518587035e-05,2.66465410347916e-05,16,68.5329317805259
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.326034675054,0.255331843184889,0.500033215876625,0.102951421359251,0.415439459514842,0.361592238993919,0.673965324945669,4.77074741653261e-05,2.52474399388136e-05,17,69.4123755464963
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.446369202161,0.255378578914121,0.500030458542068,0.101941871850214,0.415491124270772,0.361569031744808,0.553630797838593,9.71744933353502e-07,2.80047744960488e-05,18,71.2156908314916
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.044058163387,0.25538456675999,0.500014426655137,0.1033377460113,0.415478902011237,0.361538326492521,0.955941836612794,5.01610093622817e-06,4.40366614271603e-05,19,69.5237011432916
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.260772447859,0.255370524218081,0.500047707871856,0.104064178208757,0.415502379664606,0.36160270467612,0.739227552141017,9.02644097250382e-06,1.07554447084102e-05,20,68.0285309340621
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.227089667263,0.255334296568052,0.500011793089983,0.102532754470362,0.415416603936468,0.361553381073792,0.772910332737212,4.52540910019783e-05,4.66702265813357e-05,21,69.5845082589492
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.383563879327,0.255366595358346,0.500025165490048,0.101506668407677,0.415470667067568,0.361564368563642,0.616436120672716,1.29553007083838e-05,3.32978265161765e-05,22,71.6272401171684
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.459911325382,0.255426860978095,0.500034031847067,0.102044541975708,0.415552210273705,0.361556418147233,0.540088674617692,4.7310319041427e-05,2.44314694973768e-05,23,72.1091662265726
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.085619874569,0.255333047588373,0.500042091402216,0.103134426134451,0.415451542223771,0.361607468297218,0.914380125430654,4.65030706812697e-05,1.63719143483343e-05,24,69.2869841496606
120,11,1,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.166432813472,0.255360452256812,0.500050234571417,0.103402618039647,0.415493567993978,0.361611125332151,0.833567186528171,1.90984022420126e-05,8.22874514694316e-06,25,68.7215286520933
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.0039587964,0.255395296362798,0.500076355755094,0.155040999682876,0.415565954907554,0.361643671186745,0.00395879640043972,1.57457037441855e-05,1.78924385303425e-05,26,61.21048388248
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.238778348591,0.255359883834261,0.500094463821484,0.103913079981529,0.415546063246152,0.361689606356306,0.238778348590529,1.96668247928744e-05,3.60005049203638e-05,27,64.4278484411612
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.89270620277,0.255343528791023,0.500084707431625,0.10951653536244,0.415515093344473,0.361678759020895,0.892706202770029,3.60218680308666e-05,2.62441150611359e-05,28,63.7695855304625
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.167415846496,0.255429343083636,0.500096999288062,0.151301254283854,0.415630823280303,0.361666839969296,0.167415846496226,4.97924245818071e-05,3.85359714983879e-05,29,62.6920157101445
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.944336190338,0.255377834666806,0.500032563241452,0.14954162161817,0.415492778158297,0.361573046622594,0.944336190337879,1.71599224846331e-06,2.59000751118288e-05,30,68.9083107815975
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.822397828681,0.255385535172734,0.500018071548707,0.111072866342898,0.415484421077316,0.361544393560105,0.822397828680806,5.98451368050146e-06,4.03917678569732e-05,31,63.7472629599319
120,11,2,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.58503245779,0.255380072117325,0.500067093405368,0.107994374375022,0.415536911695512,0.361633255809062,0.585032457790305,5.21458270730246e-07,8.63008880380711e-06,32,68.8089194463253
120,11,3,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.125580219999,0.255340364359821,0.500105086112818,0.112744135024083,0.415535868069778,0.36171606406395,0.87441978000075,3.91862992328296e-05,4.66227962541144e-05,33,78.7878973247321
120,11,4,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.825904499333,0.255373430646989,0.500052300069999,0.153036229597582,0.415511317938044,0.361609688758112,0.174095500667107,6.12001206490298e-06,6.16324656521616e-06,34,59.517234127252
120,11,5,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.648166928699,0.255363285770282,0.500017541711026,0.136438264903231,0.415457612712041,0.36155218122429,0.351833071300547,1.62648887720995e-05,4.09216055380357e-05,35,66.5927146464103
120,11,5,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,139.038031158454,0.255424143154301,0.50008043649969,0.150620815463185,0.415604793768087,0.361639574799936,0.961968841545769,4.45924952467425e-05,2.19731831261338e-05,36,61.6682992391781
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.892856608887,0.255338749992655,0.500083733099836,0.122501250512408,0.415508299837258,0.361678909940547,0.892856608886774,4.08006663988325e-05,2.52697832722193e-05,37,46.7271710942946
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.917383604564,0.255396354912029,0.500024335677649,0.12276452787297,0.415504675533287,0.361551230484784,0.917383604564463,1.68042529751222e-05,3.41276389150824e-05,38,48.0229925883711
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.989922475548,0.255368708323335,0.500039950816607,0.122333674974913,0.415490920862668,0.361589694275581,0.989922475548411,1.08423357194631e-05,1.85124999574349e-05,39,46.9663016782215
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.856814831886,0.255389207721425,0.500105694856756,0.122411216138322,0.415594063917137,0.361697974576789,0.856814831885913,9.657062370938e-06,4.72315401921497e-05,40,44.5056519214925
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.961856691511,0.255377156835116,0.50008754675556,0.123479411311302,0.415558068768641,0.361670589005498,0.961856691510832,2.39382393796284e-06,2.90834389962136e-05,41,43.7607141256939
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.919771502609,0.255415581729166,0.500045924270971,0.121000259131116,0.415553237113359,0.361581877450014,0.919771502608853,3.60310701119082e-05,1.2539045593285e-05,42,49.2093020396835
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.794600207841,0.25533043364795,0.500108220691796,0.125131842190971,0.415527952240196,0.361725508869337,0.794600207840517,4.9117011103772e-05,4.97573752321623e-05,43,38.6742415092056
120,11,6,3017,0.015,-0.015,140,0.255379550659054,0.500058463316564,140.69993668271,0.255406918504207,0.500093912125403,0.124761693384125,0.415600732719148,0.361670175446419,0.69993668271033,2.73678451530035e-05,3.54488088391003e-05,44,39.3633414369436
121,11,0,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.034977286226,0.25645793900181,0.495846583501746,0.181211764349172,0.411782006841553,0.353847413271903,0.965022713773976,3.62732905467844e-06,1.47623881307513e-05,1,7.14879215856527
121,11,1,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.855052484487,0.256474648669912,0.49582023588251,0.157661451647595,0.411770502700765,0.353795674174785,0.855052484486578,1.30823390465662e-05,4.11100073670623e-05,2,45.6127923459366
121,11,1,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.852521375082,0.256503110704067,0.495889219154609,0.154901946097484,0.411884748487769,0.353903797802608,0.852521375082034,4.15443732016407e-05,2.78732647319146e-05,3,47.5928803354181
121,11,2,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.832131108447,0.256509788979809,0.495903772837462,0.130153977114311,0.411909640805288,0.353926358489092,0.832131108446902,4.82226489441073e-05,4.24269475844952e-05,4,75.695282768633
121,11,2,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.069522231768,0.256495830965805,0.49589193564315,0.160152724975948,0.41187946273457,0.353911239038745,0.0695222317676212,3.42646349404396e-05,3.05897532734134e-05,5,63.9497336064875
121,11,3,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.632870345643,0.256457423057885,0.495812178649633,0.11623429894515,0.41174096941486,0.353788311613496,0.367129654357029,4.14327298009498e-06,4.9167240243897e-05,6,82.7882714837127
121,11,3,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.658746836287,0.256453017847617,0.495878422246978,0.10422424011392,0.411813701560065,0.353904162430481,0.341253163713219,8.54848324771673e-06,1.70763571010757e-05,7,90.9292436432989
121,11,4,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.82980748088,0.25642203282177,0.495879093979932,0.153941263393915,0.411778394218085,0.353917060174175,0.829807480879566,3.95335090949689e-05,1.77480900545035e-05,8,66.1827435641626
121,11,4,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.529317975508,0.256476674253272,0.495818864367331,0.158632101765437,0.411771250111784,0.353792543519837,0.529317975507666,1.51079224068873e-05,4.24815225457675e-05,9,64.1930435657634
121,11,4,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.923498803476,0.256510097121584,0.495886186584812,0.150270268702379,0.411889320762189,0.353895923023442,0.923498803475667,4.85307907192034e-05,2.48406949349689e-05,10,68.0767583854377
121,11,5,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.149584726812,0.256426420431144,0.495904807686313,0.125791968611986,0.411813736624144,0.353959733720645,0.850415273187821,3.5145899720701e-05,4.34617964361617e-05,11,34.5983199052837
121,11,6,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,140.896904296752,0.256494576684714,0.495812728127946,0.131574225491616,0.41178488987378,0.353775190084602,0.896904296752268,3.30103538491722e-05,4.86177619312689e-05,12,63.3706492601918
121,11,6,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.425972656294,0.256500944129409,0.495848923163658,0.10094383906523,0.411834850064685,0.353835157508234,0.574027343705751,3.93777985440158e-05,1.24227262190968e-05,13,75.5614919905758
121,11,6,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.493083461999,0.256458252827556,0.495813355408202,0.102417190666685,0.41174331885512,0.353790025363937,0.506916538000979,3.3135033091769e-06,4.79904816748644e-05,14,71.6685283868823
121,11,6,3017,0.0180000000000001,-0.0180000000000001,140,0.256461566330865,0.495861345889877,139.805617768837,0.2564610777009,0.495881504460891,0.105261353470357,0.41182671438636,0.353906422565765,0.194382231163218,4.88629964767728e-07,2.01585710138397e-05,15,62.8667471262381
122,11,0,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.416684988393,0.257572125955376,0.491698467934111,0.169902930663144,0.408250106303093,0.346372800427336,0.5833150116068,2.85439527004105e-05,3.42394709214044e-05,1,54.1973685040974
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.004333408207,0.257520663844731,0.491675911945803,0.146232164101179,0.408164792481052,0.346353731724511,0.00433340820691797,2.29181579453619e-05,1.16834826130452e-05,2,70.8091924772367
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.224952901173,0.257585869286854,0.491681265605358,0.137784922537061,0.408246172252848,0.34633886505507,0.224952901173054,4.22872841779887e-05,1.70371421682747e-05,3,74.0794401529239
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.128962143675,0.257529651059375,0.49161633698406,0.161488405028304,0.408106653955879,0.346250352991787,0.12896214367467,1.39309433006551e-05,4.7891479129536e-05,4,60.480362891584
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.914729868583,0.257535841408076,0.491640330016829,0.159617175909875,0.408141382554996,0.346288393906672,0.0852701314171043,7.74059460040277e-06,2.38984463609704e-05,5,61.1487978920392
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.924039196939,0.257506851923908,0.491713418832798,0.16014921369483,0.408191997829232,0.346421820180211,0.0759608030606103,3.67300787680325e-05,4.91903696080986e-05,6,61.3410688344449
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.026928441572,0.257539407179719,0.49164030988161,0.148017937692375,0.408145472792283,0.346287055497485,0.0269284415722666,4.17482295678173e-06,2.39185815802401e-05,7,70.4792163742677
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.01596842794,0.257577501900989,0.491640668378988,0.140056070783517,0.408189828306007,0.346273720910801,0.0159684279402086,3.39198983129174e-05,2.35600842018457e-05,8,75.4194634068511
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.326834215825,0.25754353235439,0.491621481705865,0.155909586848179,0.408128581746583,0.346253917197403,0.32683421582496,4.96482857048619e-08,4.27467573245743e-05,9,64.3059489179142
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.620039357503,0.257499742746411,0.491650616313676,0.176832641558842,0.408111566062502,0.346318884031696,0.379960642497451,4.38392562647216e-05,1.3612149514064e-05,10,47.0165788834992
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.040254614536,0.257526622992103,0.491691176305844,0.159142898288467,0.408189223964932,0.346377201453832,0.04025461453611,1.6959010572748e-05,2.6947842653835e-05,11,62.0334584482594
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.959501354817,0.257512596247831,0.49162192696078,0.157069561331809,0.408093406966651,0.346265982128414,0.0404986451832769,3.09857548446146e-05,4.23015024096918e-05,12,63.3943789066864
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.489853860396,0.257550599703324,0.491703449842801,0.102901331080261,0.408231003636709,0.346389051406564,0.489853860395641,7.01770064770457e-06,3.92213796107099e-05,13,61.4423554383395
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.903832444553,0.257544170050742,0.491659364069574,0.157416082809016,0.408172879037757,0.346317325077975,0.0961675554472095,5.88048066185731e-07,4.86439361629953e-06,14,63.1333296864647
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.974521068043,0.257564817172058,0.491691720879019,0.146176889476653,0.408233913497186,0.346364137518604,0.0254789319571671,2.12351693821833e-05,2.74924158287226e-05,15,70.7163427278013
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.062495697436,0.257540310362442,0.491681223001022,0.160461693418732,0.408193566570744,0.34635546610626,0.0624956974361908,3.27164023400384e-06,1.69945378321046e-05,16,60.6968437170736
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.09694922817,0.257518878335689,0.491673002783631,0.144335427529752,0.408159386756359,0.346349496735582,0.0969492281701321,2.47036669865919e-05,8.77432044060766e-06,17,72.6906016044579
122,11,1,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.122804075564,0.25755277565449,0.491676959195011,0.142314209125246,0.408203042827613,0.346343739662857,0.122804075564261,9.19365181439868e-06,1.2730731820898e-05,18,74.6907822889046
122,11,2,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.651113027948,0.25757238895651,0.491654852343155,0.0892542699463014,0.408200242509318,0.346299419869099,0.348886972052242,2.880695383356e-05,9.37612003543142e-06,19,87.7072939910195
122,11,2,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.116258312507,0.257593448420629,0.491707114810941,0.111719460797553,0.40828465115721,0.346379526986321,0.883741687492886,4.9866417952682e-05,4.2886347751514e-05,20,81.759693342299
122,11,2,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.34941104217,0.257570088574277,0.491708707681548,0.122316380016002,0.408259535577193,0.346390753934217,0.650588957829882,2.65065716006374e-05,4.44792183579845e-05,21,72.5602113609523
122,11,3,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.483206421378,0.257516273847366,0.491691374602297,0.0968063933329006,0.408177512033027,0.346381322667564,0.516793578621815,2.73081553099908e-05,2.71461391065375e-05,22,79.580748018865
122,11,4,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,140.946466230611,0.257562984788752,0.491694438254882,0.102061727599902,0.408234925424967,0.346369374461482,0.946466230610838,1.94027860764279e-05,3.02097916916044e-05,23,82.0442825215703
122,11,5,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.123116500717,0.25754476427192,0.491645719247071,0.123570118263505,0.40815787298613,0.346294183240404,0.876883499282911,1.18226924383791e-06,1.8509216118956e-05,24,75.8955006222787
122,11,6,3017,0.021,-0.021,140,0.257543582002676,0.49166422846319,139.73486229118,0.257514997584696,0.491659548908265,0.164962181995798,0.408139437221204,0.346328310502643,0.265137708819708,2.85844179795935e-05,4.67955492483574e-06,25,63.5103762040541
123,11,0,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.24109526447,0.258670036754443,0.487516694053127,0.118388882043355,0.404751435600539,0.339038678641738,0.24109526447009,4.44390799572703e-05,4.95830166235556e-05,1,62.5165335784886
123,11,0,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.151049590985,0.25858111495612,0.487445741040022,0.151773348158142,0.404569972146934,0.338953875540144,0.151049590985167,4.44827183661567e-05,2.13699964807801e-05,2,69.4375577399721
123,11,0,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.069985237609,0.258627543127741,0.487423095579694,0.113723118403026,0.404597534501468,0.338900370171344,0.930014762391238,1.94545325499229e-06,4.40154568086548e-05,3,69.2133639109665
123,11,0,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.126084045589,0.258599187898309,0.487514964131588,0.14146783861764,0.404668535901024,0.339060902821721,0.126084045589465,2.64097761774051e-05,4.78530950854261e-05,4,76.1313583556325
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.481645528705,0.258658406183582,0.487420232605724,0.157639590301892,0.404629570640235,0.338884773165763,0.481645528705087,3.28085090962049e-05,4.6878430779218e-05,5,58.7120272499842
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.21228669653,0.258613357092706,0.487472347513185,0.147435730433977,0.404636754609177,0.338986063342503,0.787713303469985,1.22405817799542e-05,5.23647668165816e-06,6,56.4013996442466
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.169146007344,0.258613384970101,0.487449539484431,0.153572244018026,0.404611116961475,0.33894868916816,0.830853992655619,1.22127043851727e-05,1.75715520721598e-05,7,56.5659436077416
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.510857066999,0.258665101813968,0.487482791731793,0.161294770950557,0.404707629884149,0.338984877644731,0.510857066998597,3.9504139481672e-05,1.56806952898991e-05,8,60.2536033999135
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.374814711906,0.258656248630455,0.48743541688897,0.152202928264256,0.404644193387926,0.338910404386068,0.374814711905515,3.06509559694357e-05,3.16941475326238e-05,9,63.5154161440493
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.638814695689,0.258661921508565,0.487500456203346,0.147453074707867,0.40472388223786,0.339014942880115,0.638814695689291,3.63238340793659e-05,3.33451668430573e-05,10,66.232503396642
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.982130497894,0.258674982299528,0.487505848059344,0.162264871978305,0.40474487447667,0.339019158371134,0.982130497893792,4.93846250420593e-05,3.87370228412953e-05,11,45.9534079771893
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.132398169325,0.258592299439418,0.487474427457597,0.149153228074329,0.404615035288957,0.338996917104732,0.86760183067463,3.3298235067758e-05,7.31642109408348e-06,12,55.2323321355838
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.306147631784,0.25858038302389,0.487479864054011,0.161633253924519,0.404607538038969,0.339010038549585,0.306147631784313,4.52146505958151e-05,1.27530175081936e-05,13,58.9834402705101
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.984882466544,0.25857811866931,0.487504403322966,0.156149673237413,0.404632571643501,0.339051049071728,0.984882466543894,4.74790051762097e-05,3.72922864624869e-05,14,64.754440985347
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.72176133662,0.258632320401283,0.487419273144422,0.158379377405104,0.404598691003843,0.338892421279404,0.721761336620318,6.72272679691499e-06,4.78378920809042e-05,15,59.0207318480925
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.653759660386,0.258610816597599,0.487446086112255,0.152312133063056,0.404604296209321,0.338943940218208,0.3462403396139,1.47810768865719e-05,2.10249242478255e-05,16,60.2202925130085
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.494253811787,0.258639295801265,0.487470564166471,0.162147801842273,0.404664383199386,0.338973970276359,0.494253811787019,1.36981267787606e-05,3.45312996768987e-06,17,59.1286118727863
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.473745360337,0.258673729256056,0.487510996443609,0.14188408391483,0.40474923933821,0.339028037017139,0.473745360337006,4.81315815703542e-05,4.38854071055927e-05,18,71.0481526259519
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.282517403062,0.258649505021855,0.487481446970901,0.161803252805526,0.404688297078851,0.338988189382675,0.282517403062144,2.39073473690121e-05,1.43359343983129e-05,19,58.9570419320394
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.727225792751,0.258621114977391,0.487496819290913,0.158057289381714,0.4046731644145,0.339023414871602,0.727225792751312,4.4826970945766e-06,2.97082544098437e-05,20,64.6199486432789
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.618520794229,0.258646016559198,0.487510295176284,0.131082106402451,0.404716787168703,0.339036688916754,0.618520794229369,2.04188847121034e-05,4.31841397804944e-05,21,83.2230466266411
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.21839804066,0.258605484223841,0.48747029489689,0.16230907774187,0.404625449027125,0.338985484312831,0.218398040659935,2.01134506449541e-05,3.18386038655749e-06,22,56.4604458972928
123,11,1,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,140.626905527981,0.258583999118339,0.487496680611439,0.136102564691015,0.404630598220338,0.339036314318312,0.62690552798108,4.15985561466603e-05,2.95695749359948e-05,23,81.1483855444497
123,11,2,3017,0.024,-0.024,140,0.258625597674486,0.487467111036503,139.164305290592,0.258576795217436,0.487493151824024,0.121914926310944,0.404618394373846,0.339033079890537,0.835694709408045,4.8802457050301e-05,2.60407875204982e-05,24,51.8165384835782
